snsf________::7ded6ad77a068206bff07802bc5d2543,,Cell Type Specific Mechanisms of Sparse Coding in Primary Visual Cortex,Swiss National Science Foundation,Careers::Fellowships::164719,Careers,Fellowships,Advanced Postdoc.Mobility,false,,2016-01-01,2017-10-31,2016,2017,21,yes,1,0,0,,164719,0.0,133566.0,
snsf________::81f8aabdebd9c288bf90ff0edffa3fd7,,Le Parlement suisse et ses membres entre démocratisation et professionnalisation (1910-2010),Swiss National Science Foundation,Science communication::OAPEN-CH pilot project::170330,Science communication,OAPEN-CH pilot project,,false,,2016-09-01,2017-08-31,2016,2017,11,yes,1,0,0,,170330,0.0,32697.0,
snsf________::89deb442ec0592fb5fc8b4908cbf1580,,Internal dynamics of proteins and nucleic acids by NMR,Swiss National Science Foundation,Projects::Project funding::100016,Projects,Project funding,,false,,2003-04-01,2005-03-31,2003,2005,23,yes,7,5507,7,,100016,0.0,414309.0,
snsf________::9677d995b35b165863031b3dadf593b7,,Measurement-Based understanding of the aeRosol budget in the Arctic and its Climate Effects,Swiss National Science Foundation,Projects::Project funding::188478,Projects,Project funding,,false,,2019-12-01,2023-05-31,2019,2023,41,yes,6,0,0,,188478,0.0,768704.0,
snsf________::9d15d52edae41f4e3b21f8a5613e42de,,Structure prediction by global optimization,Swiss National Science Foundation,Projects::Project funding::140426,Projects,Project funding,,false,,2012-04-01,2014-03-31,2012,2014,23,yes,15,0,0,,140426,0.0,112124.0,
snsf________::d13aea15906e177c09575343e1177b33,,Importance of the M1 Protein Structure for Virulence of Group A Streptococcus,Swiss National Science Foundation,Projects::Project funding::130748,Projects,Project funding,,false,,2010-11-01,2013-04-30,2010,2013,29,yes,5,1555,3,,130748,0.0,192000.0,
snsf________::e9da613760d255a537e74ee313769079,,Experimental Particle and Astroparticle Physics Beyond The Standard Model,Swiss National Science Foundation,Projects::Project funding::150178,Projects,Project funding,,false,,2013-10-01,2015-09-30,2013,2015,23,yes,39,0,0,,150178,0.0,811594.0,
tubitakf____::9d4cdc26d6bb683d45a437868b7854e5,,İki Ve Üç Boyutta Deforme Parçacık Sistemlerinin İstatistik Mekaniksel Özellikleri Ve Fiziksel Uygulamaları,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu,1001 - Araştırma::::113F226,1001 - Araştırma,,,false,,2015-03-02,2018-03-02,2015,2018,36,yes,4,213,1,,113F226,0.0,0.0,
ukri________::047555ca77fae8945a21fe0e67bb6dbc,,Extended Knowledge,UK Research and Innovation,AHRC::::AH/J011908/1,AHRC,,,false,,2013-01-01,2016-02-15,2013,2016,37,yes,9,532,2,,AH/J011908/1,0.0,404384.0,GBP
ukri________::0e2e46ca6b3daf9e424af64e53363cdb,,"The COSMOS Consortium: Fundamental Cosmology, Dark Energy and the Cosmic Microwave Sky",UK Research and Innovation,STFC::::ST/H008586/1,STFC,,,false,,2009-11-01,2012-10-31,2009,2012,35,yes,180,3670,180,,ST/H008586/1,0.0,914374.0,GBP
ukri________::13577ce31a6db4594e57bf97f3e72a1b,,Developing statistical methodology in longitudinal modelling of biomarkers,UK Research and Innovation,MRC::::MR/J013773/1,MRC,,,false,,2012-12-01,2016-11-30,2012,2016,47,yes,6,836,4,,MR/J013773/1,0.0,350435.0,GBP
ukri________::144c791cd08216464928871042e63ada,,Modelling of graphene-based spintronic devices,UK Research and Innovation,EPSRC::::EP/H025804/1,EPSRC,,,false,,2010-01-01,2012-12-31,2010,2012,35,yes,3,122,1,,EP/H025804/1,0.0,49487.0,GBP
ukri________::230accbe767abb916affb0c6228260f8,,CHI+MED: Multidisciplinary Computer-Human Interaction research for the design and safe use of interactive medical devices,UK Research and Innovation,EPSRC::::EP/G059063/1,EPSRC,,,false,,2009-09-30,2016-01-31,2009,2016,76,yes,50,1491,17,,EP/G059063/1,0.0,5820840.0,GBP
ukri________::2445b01c57d9c3bebe6852c41c442ea7,,Energetics of a super-predator: the cheetah,UK Research and Innovation,NERC::::NE/I002030/1,NERC,,,false,,2011-02-10,2014-02-09,2011,2014,35,yes,8,2817,7,,NE/I002030/1,0.0,81824.0,GBP
ukri________::260c9a7b28ff44a9f4a64ad289df0d42,,RCaH Impact Acceleration Fellowships and Workshops,UK Research and Innovation,EPSRC::::EP/M009688/1,EPSRC,,,false,,2014-11-03,2017-05-01,2014,2017,29,yes,22,938,13,,EP/M009688/1,0.0,93630.0,GBP
ukri________::27973fc9cff3098b56d6aecae0b2fa23,,Synthetic Anionophores with Therapeutic Potential - a Coordinated Two-Centre Approach,UK Research and Innovation,EPSRC::::EP/J009687/1,EPSRC,,,false,,2012-09-30,2016-03-30,2012,2016,42,yes,24,1828,12,,EP/J009687/1,0.0,317563.0,GBP
ukri________::37ead0d462af0094e42f4221bc0c27b0,,Molecular analysis of the lymphocyte cell surface,UK Research and Innovation,MRC::::G0400808,MRC,,,false,,2005-03-31,2010-03-30,2005,2010,59,yes,13,3168,12,,G0400808,0.0,1200130.0,GBP
ukri________::3c6cdaa23d9186826bb19d8cebfb943b,,Cosmology and Astrophysics at Portsmouth,UK Research and Innovation,STFC::::ST/N000668/1,STFC,,,false,,2016-03-31,2019-09-29,2016,2019,41,yes,121,583,21,,ST/N000668/1,0.0,1636840.0,GBP
ukri________::42903e01c1d8fd8fa5f03efad72d808e,,Unveiling the Structure of the Universe,UK Research and Innovation,STFC::::ST/L000636/1,STFC,,,false,,2014-03-31,2017-10-13,2014,2017,42,yes,85,1628,27,,ST/L000636/1,0.0,2300520.0,GBP
ukri________::4706b3bfc572a1a372b6382217b187fe,,Theoretical Studies of Particles &amp; Strings,UK Research and Innovation,STFC::::ST/T000864/1,STFC,,,false,,2020-09-30,2024-09-29,2020,2024,47,yes,38,0,0,,ST/T000864/1,0.0,1141210.0,GBP
ukri________::4ba71e02dcae9eb88dbe2f7f78fe605a,,&quot;Animal spirits&quot; and hormones: understanding trust in interpersonal interactions,UK Research and Innovation,ESRC::::ES/K009400/1,ESRC,,,false,,2013-12-31,2017-06-29,2013,2017,41,yes,29,1296,10,,ES/K009400/1,0.0,254072.0,GBP
ukri________::4c08b2dae660660ad2099b0f07858654,,South of England Analytical Electron Microscope [ATEM],UK Research and Innovation,EPSRC::::EP/K040375/1,EPSRC,,,false,,2013-05-31,2017-05-30,2013,2017,47,yes,72,1889,63,,EP/K040375/1,0.0,174558.0,GBP
ukri________::58254f000fdbc12673b0e60040b65a23,,ARIES: ADVANCED RESEARCH AND INNOVATION IN ENVIRONMENTAL SCIENCES,UK Research and Innovation,NERC::::NE/S007334/1,NERC,,,false,,2019-09-30,2027-09-29,2019,2027,95,yes,15,0,0,,NE/S007334/1,0.0,4827330.0,GBP
ukri________::5e17b5735d49ecbe43f8adda2133dd5e,,DTA - University of Liverpool,UK Research and Innovation,EPSRC::::EP/L505018/1,EPSRC,,,false,,2013-09-30,2017-09-29,2013,2017,47,yes,12,1371,7,,EP/L505018/1,0.0,1672850.0,GBP
ukri________::65a50c4c2c5f363aa70da89799d16a56,,The Alan Turing Institute,UK Research and Innovation,EPSRC::::EP/N510129/1,EPSRC,,,false,,2015-03-31,2020-09-29,2015,2020,65,yes,656,933,255,,EP/N510129/1,0.0,42000000.0,GBP
ukri________::6e4e803837ca3b4bd20baaf337bd2cdf,,Conductive polymer composite sensors,UK Research and Innovation,EPSRC::::1846144,EPSRC,,,false,,2016-09-30,2020-12-15,2016,2020,50,yes,4,0,0,,1846144,0.0,0.0,GBP
ukri________::73dcf1a1adec9f20983eedcd51cc9ab7,,Regulation of alternative splicing by G-quadruplexes: molecular mechanisms and tools to manipulate gene expression,UK Research and Innovation,BBSRC::::BB/R006857/1,BBSRC,,,false,,2018-04-30,2021-04-29,2018,2021,35,yes,6,324,2,,BB/R006857/1,0.0,374263.0,GBP
ukri________::7ef06b4eea0731a9b46347934694ecb6,,"The Lancaster, Manchester, Sheffield Consortium for Fundamental Physics: Particle Physics from colliders to the Universe",UK Research and Innovation,STFC::::ST/T001038/1,STFC,,,false,,2020-09-30,2024-03-31,2020,2024,42,yes,20,0,0,,ST/T001038/1,0.0,638954.0,GBP
ukri________::80cbb0b2de93564d15032a1ee4d0b5ae,,Regulation of transcript stability by splicing in non-coding gene regions,UK Research and Innovation,BBSRC::::BB/R007268/1,BBSRC,,,false,,2018-06-30,2021-10-30,2018,2021,40,yes,1,0,0,,BB/R007268/1,0.0,387538.0,GBP
ukri________::8735d9605150529871f492fc1ca2200b,,"Selective Exhaust Gas Recirculation for Carbon Capture with Gas Turbines: Integration, Intensification, Scale-up and Optimisation.",UK Research and Innovation,EPSRC::::EP/M001482/1,EPSRC,,,false,,2014-12-01,2018-05-30,2014,2018,41,yes,13,1677,6,,EP/M001482/1,0.0,1099890.0,GBP
ukri________::8a2f0270bf92907a631bc1d535c0cde0,,Biocatalysis &amp; Biotransformation: A 5th Theme for the National Catalysis Hub,UK Research and Innovation,EPSRC::::EP/M013219/1,EPSRC,,,false,,2015-03-31,2020-09-29,2015,2020,65,yes,128,914,33,,EP/M013219/1,0.0,3103990.0,GBP
ukri________::8ac8f81a6c1e1125357e18d89af4b2e8,,Measurement and Interference of Visual-Spatial Memory,UK Research and Innovation,ESRC::::RES-000-22-1507,ESRC,,,false,,2006-04-30,2007-09-29,2006,2007,16,yes,1,2698,1,,RES-000-22-1507,0.0,44378.0,GBP
ukri________::8d35fa525184ff7a70e3095dbe8e84f2,,Activation of Non-Photosynthetic Leaf Cells for Improved Productivity,UK Research and Innovation,BBSRC::::BB/P003117/1,BBSRC,,,false,,2017-05-02,2023-04-29,2017,2023,71,yes,11,0,0,,BB/P003117/1,0.0,2860520.0,GBP
ukri________::9180d3d3170322f7e422747ac0dc7ab8,,ANAMMARKS: ANaerobic AMmonium oxidiation bioMARKers in paleoenvironmentS,UK Research and Innovation,NERC::::NE/N011112/1,NERC,,,false,,2016-04-30,2021-08-30,2016,2021,64,yes,7,397,1,,NE/N011112/1,0.0,565148.0,GBP
ukri________::92481eba0ea0556b107366262aa78f85,,Heterogeneous Mechanics in Hexagonal Alloys across Length and Time Scales,UK Research and Innovation,EPSRC::::EP/K034332/1,EPSRC,,,false,,2013-05-26,2018-11-26,2013,2018,66,yes,68,1678,25,,EP/K034332/1,0.0,4979740.0,GBP
ukri________::9ad688a42190a10f410449af1a1d7802,,DTA - University College London,UK Research and Innovation,EPSRC::::EP/M506448/1,EPSRC,,,false,,2014-09-30,2018-09-29,2014,2018,47,yes,71,1250,29,,EP/M506448/1,0.0,6554400.0,GBP
ukri________::a328a04a6b412b5c88c5b80b9bc0f45a,,The colonisation of hydrothermal vents by complex life: a natural experiment in macroevolution,UK Research and Innovation,NERC::::NE/R000670/1,NERC,,,false,,2017-09-03,2021-09-02,2017,2021,47,yes,7,302,1,,NE/R000670/1,0.0,419315.0,GBP
ukri________::abb81d88b5ac0d3ad488526716e417b8,,"Molecular biology of the PICIs, a novel and widespread family of mobile genetic elements involved in bacterial virulence",UK Research and Innovation,MRC::::MR/M003876/1,MRC,,,false,,2015-01-01,2017-12-31,2015,2017,35,yes,21,1871,14,,MR/M003876/1,0.0,367392.0,GBP
ukri________::ad1975c984b8b3f4ef815718375e86fa,,Genetic data as a signal of changing malaria transmission,UK Research and Innovation,MRC::::MR/N01507X/1,MRC,,,false,,2016-03-31,2019-03-31,2016,2019,36,yes,10,32,1,,MR/N01507X/1,0.0,281369.0,GBP
ukri________::b9f874640ae23e81741abab022ce3add,,DTP 2016-2017 University of Cambridge,UK Research and Innovation,EPSRC::::EP/N509620/1,EPSRC,,,false,,2016-09-30,2022-09-29,2016,2022,71,yes,87,204,6,,EP/N509620/1,0.0,13791500.0,GBP
ukri________::c676f73d6daf4b06f12b9e75636c34b6,,MAPPING AND QUANTIFYING POST-FIRE CARBON BUDGET IN AMAZONIA,UK Research and Innovation,NERC::::NE/F015356/2,NERC,,,false,,2009-08-31,2012-02-29,2009,2012,30,yes,13,2923,12,,NE/F015356/2,0.0,202672.0,GBP
ukri________::c832a05d3cc81f3135490c72888d514a,,STFC Heriot Watt 2018 DTP,UK Research and Innovation,STFC::::ST/S505407/1,STFC,,,false,,2019-09-29,2023-09-28,2019,2023,47,yes,2,0,0,,ST/S505407/1,0.0,76135.0,GBP
ukri________::c9f78ecbd428adeee375ef6beebba96b,,Human Rights and Information Technology in the Era of Big Data,UK Research and Innovation,ESRC::::ES/M010236/1,ESRC,,,false,,2015-09-30,2023-06-29,2015,2023,92,yes,24,0,0,,ES/M010236/1,0.0,4743730.0,GBP
ukri________::cc974edf592c23fa7080e578bee2b623,,Consortium on Vulnerability to Externalizing Disorders and Addictions [c-VEDA],UK Research and Innovation,MRC::::MR/N000390/1,MRC,,,false,,2015-10-27,2021-10-25,2015,2021,71,yes,54,437,3,,MR/N000390/1,0.0,1571950.0,GBP
ukri________::ce9896001c298bbfc7e1d10ad029a415,,Next Generation Imaging using Sparse Single-Photon Data,UK Research and Innovation,EPSRC::::EP/N003446/1,EPSRC,,,false,,2015-06-30,2021-06-29,2015,2021,71,yes,35,605,5,,EP/N003446/1,0.0,1418010.0,GBP
ukri________::d06cffe43b170b7b165ece2550a2ee3a,,Neurobiological underpinning of eating disorders: integrative biopsychosocial longitudinal analyses in adolescents,UK Research and Innovation,MRC::::MR/R00465X/1,MRC,,,false,,2017-08-31,2019-08-30,2017,2019,23,yes,16,1140,12,,MR/R00465X/1,0.0,230792.0,GBP
ukri________::d74b09b4fd427a2ce81e5ae0807c36cb,,Using Phenotypic Screening in Microfluidic Droplets to Probe and Perturb Cellular Functions,UK Research and Innovation,BBSRC::::BB/R505055/1,BBSRC,,,false,,2017-09-29,2022-02-28,2017,2022,52,yes,1,154,1,,BB/R505055/1,0.0,96696.0,GBP
ukri________::d903078ba341d6e5914b3c2a3ce6711e,,A new dynamic for Phosphorus in RIverbed Nitrogen Cycling - PRINCe,UK Research and Innovation,NERC::::NE/P011624/1,NERC,,,false,,2017-06-30,2021-01-31,2017,2021,43,yes,5,355,2,,NE/P011624/1,0.0,332772.0,GBP
ukri________::e04c8e2c85f508e511e0a42ad994e27a,,EPSRC Flagship Software - BioSimSpace: A shared space for the community development of biomolecular simulation workflows,UK Research and Innovation,EPSRC::::EP/P022138/1,EPSRC,,,false,,2017-08-06,2020-02-06,2017,2020,30,yes,22,183,5,,EP/P022138/1,0.0,523962.0,GBP
ukri________::e12a81bc1ad59583e4318a139a4e593d,,Hunt for Exotic Particles: Dibaryons,UK Research and Innovation,STFC::::ST/L00478X/1,STFC,,,false,,2015-03-30,2018-06-29,2015,2018,38,yes,23,819,9,,ST/L00478X/1,0.0,427124.0,GBP
ukri________::e46ed960e6bf053f089d9c4d957516a2,,Hydrogen and Fuel Cell Supergen Hub,UK Research and Innovation,::::EP/J016454/1,,,,false,,2012-04-30,2017-04-29,2012,2017,59,yes,54,2132,28,,EP/J016454/1,0.0,4100960.0,GBP
ukri________::f28939e4d1f273c4c13541bc3d33d456,,Structure-function analysis of a pH-responsive molecular switch required for fungal pathogenicity,UK Research and Innovation,MRC::::MR/L000822/1,MRC,,,false,,2014-05-30,2017-05-29,2014,2017,35,yes,4,2089,4,,MR/L000822/1,0.0,490641.0,GBP
ukri________::fca8818ce134b06af136800f8e235362,,Sources for Gravitational Wave Astronomy,UK Research and Innovation,STFC::::PP/E001025/1,STFC,,,false,,2007-03-31,2010-03-30,2007,2010,35,yes,47,2724,31,,PP/E001025/1,0.0,1539320.0,GBP
wt__________::234372389a28fb99f4c743fe0af54e85,,New tools for computer-aided molecular design: development and application of accurate and efficient free energy calculations to discover potent inhibitors for trypanosomal sialidases.,Wellcome Trust,::::063492,,,,false,,2001-10-01,2003-09-30,2001,2003,23,yes,1,179,1,,063492,0.0,83328.0,GBP
wt__________::24faec6ce4b34ccfcca0bc64ed379b93,,The Cambridge-UCL Mental Health and Neurosciences Network.,Wellcome Trust,Neuroscience and Mental Health::::095844,Neuroscience and Mental Health,,,false,,2012-04-01,2020-05-31,2012,2020,97,yes,86,519,1,,095844,0.0,5386690.0,GBP
wt__________::292ab95d0ac26f960bb03434a35a3263,,Malawi Liverpool Wellcome Trust Programme - Core Award,Wellcome Trust,Cross-Remit::::206545,Cross-Remit,,,false,,2018-01-01,2023-03-01,2018,2023,62,yes,19,0,0,,206545,0.0,25084100.0,GBP
wt__________::324d1907d9ca6733d399b87affe48c74,,Defining host and viral factors that are associated with hepatitis B virus control and clearance in Caucasian and African adults.,Wellcome Trust,Pathogen Biology and Disease Transmission::::110110,Pathogen Biology and Disease Transmission,,,false,,2016-08-01,2021-08-01,2016,2021,60,yes,65,557,2,,110110,0.0,1023970.0,GBP
wt__________::379870707c87c203f1cf95404287b10c,,Using modelling to explore the transmission dynamics of HIV among men who have sex with men in a southern Indian setting.,Wellcome Trust,Population and Public Health::::086431,Population and Public Health,,,false,,2010-02-01,2014-01-31,2010,2014,47,yes,4,307,2,,086431,0.0,211368.0,GBP
wt__________::78730126c88500f28e9f26e01e5c53f3,,Fundamental and therapeutic insights into tuberculosis from the zebrafish and its application to humans.,Wellcome Trust,Immune System in Health and Disease::::103950,Immune System in Health and Disease,,,false,,2014-09-01,2021-08-31,2014,2021,83,yes,1,0,0,,103950,0.0,6158780.0,GBP
wt__________::b54f89a6cdc1f3709f7031981c77884f,,Analysis of quantitative trait networks in disease models.,Wellcome Trust,Cellular and Molecular Neuroscience::::083573,Cellular and Molecular Neuroscience,,,false,,2008-02-01,2013-07-31,2008,2013,65,yes,39,1548,34,,083573,0.0,737555.0,GBP
wt__________::c7062dfb394ea42e4d0c2b4d472ba2dc,,Role of persisting neurotropic viruses in neurological diseases of ageing,Wellcome Trust,Population and Public Health::::201440,Population and Public Health,,,false,,2016-10-31,2020-10-30,2016,2020,47,yes,22,452,3,,201440,0.0,767900.0,GBP
wt__________::df6b0fbfec58566392688b8729c198c2,,The fusion of optical and magnetic resonance spectroscopy technologies to deliver novel multimodal methods to investigate brain injury in adults and neonates.,Wellcome Trust,Neuroscience and Mental Health::::088429,Neuroscience and Mental Health,,,false,,2010-01-01,2014-12-31,2010,2014,59,yes,31,1217,13,,088429,0.0,528536.0,GBP
wt__________::fa40a6cc6411dc4c069e1ca2152107f2,,Functional architectures in the brain.,Wellcome Trust,Neuroscience and Mental Health::::088130,Neuroscience and Mental Health,,,false,,2009-10-01,2019-09-30,2009,2019,119,yes,186,714,32,,088130,0.0,2477670.0,GBP
aka_________::25d00cd28e26925bd568f729df4e87ac,,Dependence Logic: Theory and Applications,Academy of Finland,::::308712,,,,false,,2017-09-01,2021-08-31,2017,2021,47,yes,8,0,0,Academy Project Funding LT,308712,0.0,547552.0,EUR
aka_________::535484f3f2e51fe1ca26e90c593ae412,,Carbon fluxes and food web studies in northern aquatic ecosystems,Academy of Finland,::::140775,,,,false,,2010-08-01,2012-07-31,2010,2012,23,yes,4,1615,4,"tutkimuskulut (lisäkustannusprosentti): akatemiatutkijat, jotka on nimitetty viimeistään 31.12.2009 BY",140775,0.0,273230.0,EUR
aka_________::68a4448fbb404ca365b879b604ae8c64,,From wood to prosperity using gold: selective synthesis of fine chemcials by tailored supported gold nanoparticles,Academy of Finland,::::124187,,,,false,,2007-12-17,2010-12-16,2007,2010,35,yes,1,197,1,Materiaalitekniikan ja biotieteiden tutkimus Venäjän perustutkimusrahaston kanssa LT,124187,0.0,125010.0,EUR
aka_________::88e6be2da61beaaf96ce2767b4faa0bd,,Symbiont host-breadth and host-shift in a natural insect community,Academy of Finland,::::321543,,,,false,,2019-09-01,2024-08-31,2019,2024,59,yes,10,0,0,Academy Research Fellow BTY,321543,0.0,438874.0,EUR
aka_________::ab46488448cada2b6d63fe9ca2b636c1,,"Early physical development, growth and work career as determinants of old age health and functioning - Life course epidemiology",Academy of Finland,::::257239,,,,false,,2012-09-01,2015-08-31,2012,2015,35,yes,23,1950,16,Postdoctoral Researcher TT,257239,0.0,273131.0,EUR
aka_________::c0c145a7ef122da7c25b4cb7715dd388,,Computationally efficient and statistically powerful methodology for contemporary genetic data,Academy of Finland,::::257654,,,,false,,2012-09-01,2015-08-31,2012,2015,35,yes,16,2739,9,Postdoctoral Researcher LT,257654,0.0,282155.0,EUR
aka_________::c9b73d507e2841ea354834f41ab17af3,,Telomeres in wildlife coping with environmental stress,Academy of Finland,::::287153,,,,false,,2015-09-01,2019-08-31,2015,2019,47,yes,25,789,10,Academy Project BY,287153,0.0,491331.0,EUR
aka_________::ddb862644aa0e85bba3e041a4884d92c,,Novel system for multi-organ quantitative tissue perfusion,Academy of Finland,::::269977,,,,false,,2013-05-01,2016-04-30,2013,2016,35,yes,8,1369,7,"Joint project call: Applications of medical ICT devices (Academy, JST and Tekes) TT",269977,0.0,360000.0,EUR
aka_________::ebde636091c0ad9d214fcb766917183a,,TruSoNet: Digitalizing Trust for Securing Pervasive Social Networking,Academy of Finland,::::335262,,,,false,,2020-09-01,2022-08-31,2020,2022,23,yes,14,76,6,"Academy Research Fellows: follow-on funding for research costs, invited applicants only LT",335262,0.0,160000.0,EUR
anr_________::13d94dbb116b50815324057b43afc2ee,STARFICH,"Toward a unified view of star formation in galaxies: the origin of protoSTAR clusters, FIlamentary molecular clouds, and prestellar Cores seen with Herschel",French National Research Agency (ANR),::::ANR-11-BS56-0010,,,,false,,,,,,,yes,10,0,0,,ANR-11-BS56-0010,0.0,420000.0,EUR
anr_________::1a739c59bb575617e557cec2870af00b,PGP,Gap-Plasmon Physics,French National Research Agency (ANR),::::ANR-13-JS10-0003,,,,false,,,,,,,yes,14,0,0,,ANR-13-JS10-0003,0.0,181118.0,EUR
anr_________::386bdbe7e5b9fc6b5a29cd70ef0871ce,DIGITAG,Institut Convergences en Agriculture Numérique,French National Research Agency (ANR),::::ANR-16-CONV-0004,,,,false,,,,,,,yes,81,0,0,,ANR-16-CONV-0004,0.0,9900000.0,EUR
anr_________::3a8ab64b55f7d3d3cf19fbd5f97941c0,MPRA,La mobilité ancestrale face à la percée des routes forestières en Afrique centrale : le cas des chasseurs-cueilleurs pygmées,French National Research Agency (ANR),::::ANR-05-BLAN-0400,,,,false,,,,,,,yes,2,0,0,,ANR-05-BLAN-0400,0.0,0.0,
anr_________::3daec285deb51c2fdf12009b97439f49,MECANO,Mechanisms of auto-immune encephalitis,French National Research Agency (ANR),::::ANR-14-CE15-0001,,,,false,,,,,,,yes,7,0,0,,ANR-14-CE15-0001,0.0,561138.0,EUR
anr_________::535a285f31f5b38564885068cd87699e,CCEM,Curvature constraints and space of metrics,French National Research Agency (ANR),::::ANR-17-CE40-0034,,,,false,,,,,,,yes,28,0,0,,ANR-17-CE40-0034,0.0,240299.0,EUR
anr_________::d3cf261d80c26e2ffe6912a3f8048d04,AGRO,Agricultural Sciences for sustainable Development,French National Research Agency (ANR),::::ANR-10-LABX-0001,,,,false,,,,,,,yes,270,0,0,,ANR-10-LABX-0001,0.0,17221200.0,EUR
anr_________::e0ec57c08999d2dd10db6604b5f5c4f9,A Fun T6SS,Assembly and Function of bacterial Type VI secretion systems,French National Research Agency (ANR),::::ANR-10-JCJC-1303,,,,false,,,,,,,yes,18,0,0,,ANR-10-JCJC-1303,0.0,350000.0,EUR
arc_________::1652e8b5b127d59efb9b4eb941d56105,,An analytical field emission gun scanning electron microscope,Australian Research Council (ARC),"Linkage Infrastructure, Equipment and Facilities::::LE0882613","Linkage Infrastructure, Equipment and Facilities",,,false,,2008-01-01,2008-12-31,2008,2008,11,yes,30,5081,30,,LE0882613,0.0,0.0,
arc_________::1dab8702dc7a308535929fe256252324,,The dynamics of convection - insights for ocean and climate physics and for solar thermal energy system design,Australian Research Council (ARC),ARC Future Fellowships::::FT100100869,ARC Future Fellowships,,,false,,2011-01-01,2015-12-31,2011,2015,59,yes,2,1522,1,,FT100100869,0.0,0.0,
arc_________::5a00e82574078573805babb77d01058e,,Knowledge discovery from data in the context of prior beliefs,Australian Research Council (ARC),Discovery Projects::::DP120100553,Discovery Projects,,,false,,2012-01-01,2015-12-31,2012,2015,47,yes,5,226,1,,DP120100553,0.0,0.0,
arc_________::738fed90a92c3c431e6e02b23e1b5578,,Discovery Projects - Grant ID: DP150101339,Australian Research Council (ARC),Discovery Projects::::DP150101339,Discovery Projects,,,false,,2015-01-01,2019-12-31,2015,2019,59,yes,11,763,2,,DP150101339,0.0,0.0,
arc_________::7ab65d42479fd84cdd1772daeec5753e,,Discovery Early Career Researcher Award - Grant ID: DE190100327,Australian Research Council (ARC),Discovery Early Career Researcher Award::::DE190100327,Discovery Early Career Researcher Award,,,false,,2019-01-01,2022-12-31,2019,2022,47,yes,9,0,0,,DE190100327,0.0,0.0,
arc_________::a35f2a85a50a95061044d9098006f4f1,,Discovery Early Career Researcher Award - Grant ID: DE190100066,Australian Research Council (ARC),Discovery Early Career Researcher Award::::DE190100066,Discovery Early Career Researcher Award,,,false,,2019-01-01,2022-12-31,2019,2022,47,yes,9,0,0,,DE190100066,0.0,0.0,
arc_________::b49ce6e17714e4848666ec0172a70160,,Discovery Projects - Grant ID: DP150101427,Australian Research Council (ARC),Discovery Projects::::DP150101427,Discovery Projects,,,false,,2015-01-01,2019-12-31,2015,2019,59,yes,30,1123,12,,DP150101427,0.0,0.0,
arc_________::c445bb62908a9cafa8043ec1c961c368,,Discovery Projects - Grant ID: DP190102474,Australian Research Council (ARC),Discovery Projects::::DP190102474,Discovery Projects,,,false,,2019-01-01,2022-12-31,2019,2022,47,yes,12,0,0,,DP190102474,0.0,0.0,
arc_________::dd8fc5230014d849bb284506e706408b,,Discovery Early Career Researcher Award - Grant ID: DE200101785,Australian Research Council (ARC),Discovery Early Career Researcher Award::::DE200101785,Discovery Early Career Researcher Award,,,false,,2021-01-01,2024-12-31,2021,2024,47,yes,2,0,0,,DE200101785,0.0,0.0,
corda_______::0824b72518ddd3cf31182e5cac03e766,FUEL MAKING ALGAE,Real-time non-invasive characterization and selection of oil-producing microalgae at the single-cell level,European Commission,FP7::SP3::256526,FP7,SP3,PEOPLE,false,Support for training and career development of researchers (Marie Curie),2010-04-01,2013-03-31,2010,2013,35,yes,4,207,1,FP7-PEOPLE-2009-RG,256526,0.0,0.0,
corda_______::12d09e8acbc67ca1498432fa060821ea,ENVISAGE,Engineering Virtualized Services,European Commission,FP7::SP1::610582,FP7,SP1,ICT,false,Collaborative project,2013-10-01,2016-09-30,2013,2016,35,yes,61,1831,12,FP7-ICT-2013-10,610582,0.0,0.0,
corda_______::18374ddebbda811cd08f32e659e08979,SMALLVESSELMRI,"Towards understanding cerebral small vessel disease: Innovative, MRI-based, functional markers to discover the terra incognita between large vessels and macroscopic brain lesions",European Commission,FP7::SP2::337333,FP7,SP2,ERC,false,Support for frontier research (ERC),2013-12-01,2018-11-30,2013,2018,59,yes,21,1613,8,ERC-2013-StG,337333,0.0,0.0,
corda_______::1b437db574d74315e1a070f849bea5f3,NOVSEC-TB,Novel secretion systems of Mycobacterium tuberculosis and their role in host-pathogen interaction,European Commission,FP7::SP1::201762,FP7,SP1,HEALTH,false,Collaborative project,2008-01-01,2011-06-30,2008,2011,41,yes,52,1798,32,FP7-HEALTH-2007-A,201762,0.0,0.0,
corda_______::235b2e5f4594fd0fedb4175a6c8b6c0a,SMARTFIRE,Enabling SDN ExperiMentAtion in WiReless Testbeds exploiting Future Internet Infrastructure in South KoRea and Europe,European Commission,FP7::SP1::611165,FP7,SP1,ICT,false,Collaborative project,2013-11-01,2015-12-31,2013,2015,25,yes,1,1097,1,FP7-ICT-2013-10,611165,0.0,0.0,
corda_______::2424015c6cfb34abe610ab34a4b17526,HOSANNA,Holistic and sustainable abatement of noise by optimized combinations of natural and artificial means,European Commission,FP7::SP1::234306,FP7,SP1,TPT,false,Collaborative project,2009-11-01,2013-04-30,2009,2013,41,yes,36,1224,16,FP7-SST-2008-RTD-1,234306,0.0,0.0,
